scenario_id,project_id,company,state,allocation_share,credit_allocation_crore,allocation_rank
41,SEM-0001,Micron Technology Inc.,Gujarat,0.09049203701219466,452.4601850609733,7
41,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11469398624501669,573.4699312250834,1
41,SEM-0008,SiCSem Private Limited,Odisha,0.1121111964197604,560.555982098802,2
41,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11181491402169762,559.074570108488,3
41,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.1051865596209015,525.9327981045075,5
41,SEM-0009,Continental Device India Private Limited,Punjab,0.09678900466275582,483.9450233137791,6
42,SEM-0002,Tata Electronics Private Limited,Gujarat,0.04611631219999565,230.58156099997825,11
42,SEM-0011,Crystal Matrix Limited,Gujarat,0.05136634033712128,256.8317016856064,10
42,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.04351893656719061,217.59468283595305,12
42,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.0631104886123599,315.5524430617995,8
42,SEM-0005,Kaynes Technology India Limited,Gujarat,0.0591043836409863,295.5219182049315,9
42,SEM-0003,Tata Electronics Private Limited,Assam,0.12309631659344128,615.4815829672064,1
42,SEM-0001,Micron Technology Inc.,Gujarat,0.08678353864234616,433.9176932117308,6
42,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11783854728055748,589.1927364027874,2
42,SEM-0008,SiCSem Private Limited,Odisha,0.11266494265802002,563.3247132901001,3
42,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11209960175436662,560.498008771833,4
42,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09933195148217892,496.6597574108946,5
42,SEM-0009,Continental Device India Private Limited,Punjab,0.08496864023143558,424.8432011571779,7
43,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,120.29044263696727,12
43,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,304.6133131608953,10
43,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,289.46629195353887,11
43,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,367.6914687054534,8
43,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,367.58884119784716,9
43,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,473.6607951161179,7
43,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,525.0717342540054,2
43,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,525.6556303563165,1
43,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,520.3589687848059,3
43,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,519.6783192747083,4
43,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,504.762424011475,5
43,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,481.1617705478691,6
44,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,186.63651987796004,12
44,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,313.7792866266315,10
44,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,285.32329392643265,11
44,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07628890985089719,381.44454925448593,8
44,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07433060684534323,371.65303422671616,9
44,SEM-0003,Tata Electronics Private Limited,Assam,0.09844914111239696,492.2457055619848,5
44,SEM-0001,Micron Technology Inc.,Gujarat,0.10732038011708465,536.6019005854233,1
44,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10320910977302557,516.0455488651278,2
44,SEM-0008,SiCSem Private Limited,Odisha,0.10088494747539585,504.42473737697924,3
44,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10061833330017526,503.09166650087633,4
44,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09465370882976187,473.2685441488094,6
44,SEM-0009,Continental Device India Private Limited,Punjab,0.0870970426097147,435.4852130485735,7
45,SEM-0002,Tata Electronics Private Limited,Gujarat,0.059034107059740645,295.1705352987032,11
45,SEM-0011,Crystal Matrix Limited,Gujarat,0.0657547381841382,328.77369092069097,10
45,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.055709171828224255,278.5458591411213,12
45,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.08078857921633527,403.94289608167634,7
45,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07566031074710042,378.30155373550207,8
45,SEM-0003,Tata Electronics Private Limited,Assam,0.10452966626416448,522.6483313208224,2
45,SEM-0001,Micron Technology Inc.,Gujarat,0.1110927666769479,555.4638333847395,1
45,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10006492770188169,500.32463850940843,3
45,SEM-0008,SiCSem Private Limited,Odisha,0.09567165924720727,478.3582962360364,4
45,SEM-0007,3D Glass Solutions Inc.,Odisha,0.09519158886313926,475.9579443156963,5
45,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.0843496866936599,421.7484334682995,6
45,SEM-0009,Continental Device India Private Limited,Punjab,0.0721527975174608,360.76398758730403,9
46,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,120.29044263696727,12
46,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,304.6133131608953,10
46,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,289.46629195353887,11
46,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,367.6914687054534,8
46,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,367.58884119784716,9
46,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,473.6607951161179,7
46,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,525.0717342540054,2
46,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,525.6556303563165,1
46,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,520.3589687848059,3
46,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,519.6783192747083,4
46,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,504.762424011475,5
46,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,481.1617705478691,6
47,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,186.63651987796004,12
47,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,313.7792866266315,10
47,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,285.32329392643265,11
47,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07628890985089719,381.44454925448593,8
47,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07433060684534323,371.65303422671616,9
47,SEM-0003,Tata Electronics Private Limited,Assam,0.09844914111239696,492.2457055619848,5
47,SEM-0001,Micron Technology Inc.,Gujarat,0.10732038011708465,536.6019005854233,1
47,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10320910977302557,516.0455488651278,2
47,SEM-0008,SiCSem Private Limited,Odisha,0.10088494747539585,504.42473737697924,3
47,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10061833330017526,503.09166650087633,4
47,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09465370882976187,473.2685441488094,6
47,SEM-0009,Continental Device India Private Limited,Punjab,0.0870970426097147,435.4852130485735,7
48,SEM-0002,Tata Electronics Private Limited,Gujarat,0.059034107059740645,295.1705352987032,11
48,SEM-0011,Crystal Matrix Limited,Gujarat,0.0657547381841382,328.77369092069097,10
48,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.055709171828224255,278.5458591411213,12
48,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.08078857921633527,403.94289608167634,7
48,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07566031074710042,378.30155373550207,8
48,SEM-0003,Tata Electronics Private Limited,Assam,0.10452966626416448,522.6483313208224,2
48,SEM-0001,Micron Technology Inc.,Gujarat,0.1110927666769479,555.4638333847395,1
48,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10006492770188169,500.32463850940843,3
48,SEM-0008,SiCSem Private Limited,Odisha,0.09567165924720727,478.3582962360364,4
48,SEM-0007,3D Glass Solutions Inc.,Odisha,0.09519158886313926,475.9579443156963,5
48,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.0843496866936599,421.7484334682995,6
48,SEM-0009,Continental Device India Private Limited,Punjab,0.0721527975174608,360.76398758730403,9
49,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,120.29044263696727,12
49,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,304.6133131608953,10
49,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,289.46629195353887,11
49,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,367.6914687054534,8
49,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,367.58884119784716,9
49,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,473.6607951161179,7
49,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,525.0717342540054,2
49,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,525.6556303563165,1
49,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,520.3589687848059,3
49,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,519.6783192747083,4
49,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,504.762424011475,5
49,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,481.1617705478691,6
50,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,186.63651987796004,12
50,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,313.7792866266315,10
50,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,285.32329392643265,11
50,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07628890985089719,381.44454925448593,8
50,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07433060684534323,371.65303422671616,9
50,SEM-0003,Tata Electronics Private Limited,Assam,0.09844914111239696,492.2457055619848,5
50,SEM-0001,Micron Technology Inc.,Gujarat,0.10732038011708465,536.6019005854233,1
50,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10320910977302557,516.0455488651278,2
50,SEM-0008,SiCSem Private Limited,Odisha,0.10088494747539585,504.42473737697924,3
50,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10061833330017526,503.09166650087633,4
50,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09465370882976187,473.2685441488094,6
50,SEM-0009,Continental Device India Private Limited,Punjab,0.0870970426097147,435.4852130485735,7
51,SEM-0002,Tata Electronics Private Limited,Gujarat,0.059034107059740645,295.1705352987032,11
51,SEM-0011,Crystal Matrix Limited,Gujarat,0.0657547381841382,328.77369092069097,10
51,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.055709171828224255,278.5458591411213,12
51,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.08078857921633527,403.94289608167634,7
51,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07566031074710042,378.30155373550207,8
51,SEM-0003,Tata Electronics Private Limited,Assam,0.10452966626416448,522.6483313208224,2
51,SEM-0001,Micron Technology Inc.,Gujarat,0.1110927666769479,555.4638333847395,1
51,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10006492770188169,500.32463850940843,3
51,SEM-0008,SiCSem Private Limited,Odisha,0.09567165924720727,478.3582962360364,4
51,SEM-0007,3D Glass Solutions Inc.,Odisha,0.09519158886313926,475.9579443156963,5
51,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.0843496866936599,421.7484334682995,6
51,SEM-0009,Continental Device India Private Limited,Punjab,0.0721527975174608,360.76398758730403,9
52,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,120.29044263696727,12
52,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,304.6133131608953,10
52,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,289.46629195353887,11
52,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,367.6914687054534,8
52,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,367.58884119784716,9
52,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,473.6607951161179,7
52,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,525.0717342540054,2
52,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,525.6556303563165,1
52,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,520.3589687848059,3
52,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,519.6783192747083,4
52,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,504.762424011475,5
52,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,481.1617705478691,6
53,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,186.63651987796004,12
53,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,313.7792866266315,10
53,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,285.32329392643265,11
53,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07628890985089719,381.44454925448593,8
53,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07433060684534323,371.65303422671616,9
53,SEM-0003,Tata Electronics Private Limited,Assam,0.09844914111239696,492.2457055619848,5
53,SEM-0001,Micron Technology Inc.,Gujarat,0.10732038011708465,536.6019005854233,1
53,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10320910977302557,516.0455488651278,2
53,SEM-0008,SiCSem Private Limited,Odisha,0.10088494747539585,504.42473737697924,3
53,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10061833330017526,503.09166650087633,4
53,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09465370882976187,473.2685441488094,6
53,SEM-0009,Continental Device India Private Limited,Punjab,0.0870970426097147,435.4852130485735,7
54,SEM-0002,Tata Electronics Private Limited,Gujarat,0.059034107059740645,295.1705352987032,11
54,SEM-0011,Crystal Matrix Limited,Gujarat,0.0657547381841382,328.77369092069097,10
54,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.055709171828224255,278.5458591411213,12
54,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.08078857921633527,403.94289608167634,7
54,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07566031074710042,378.30155373550207,8
54,SEM-0003,Tata Electronics Private Limited,Assam,0.10452966626416448,522.6483313208224,2
54,SEM-0001,Micron Technology Inc.,Gujarat,0.1110927666769479,555.4638333847395,1
54,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10006492770188169,500.32463850940843,3
54,SEM-0008,SiCSem Private Limited,Odisha,0.09567165924720727,478.3582962360364,4
54,SEM-0007,3D Glass Solutions Inc.,Odisha,0.09519158886313926,475.9579443156963,5
54,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.0843496866936599,421.7484334682995,6
54,SEM-0009,Continental Device India Private Limited,Punjab,0.0721527975174608,360.76398758730403,9
55,SEM-0002,Tata Electronics Private Limited,Gujarat,0.02132029367344766,213.2029367344766,12
55,SEM-0011,Crystal Matrix Limited,Gujarat,0.05398970318059429,539.8970318059429,10
55,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05130504317486633,513.0504317486633,11
55,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.06516968366040754,651.6968366040754,8
55,SEM-0005,Kaynes Technology India Limited,Gujarat,0.06515149394763257,651.5149394763257,9
55,SEM-0003,Tata Electronics Private Limited,Assam,0.10176900310613907,1017.6900310613906,6
55,SEM-0001,Micron Technology Inc.,Gujarat,0.09306378236305157,930.6378236305158,7
55,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11294042071895997,1129.4042071895997,1
55,SEM-0008,SiCSem Private Limited,Odisha,0.11180239964252474,1118.0239964252473,2
55,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11165615781119408,1116.5615781119407,3
55,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.10845138383153062,1084.5138383153062,4
55,SEM-0009,Continental Device India Private Limited,Punjab,0.1033806348896516,1033.806348896516,5
56,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03147420619680592,314.74206196805926,12
56,SEM-0011,Crystal Matrix Limited,Gujarat,0.052915442133356666,529.1544213335667,10
56,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.048116650437248595,481.166504372486,11
56,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.06432644802707306,643.2644802707306,8
56,SEM-0005,Kaynes Technology India Limited,Gujarat,0.0626752161933212,626.7521619332119,9
56,SEM-0003,Tata Electronics Private Limited,Assam,0.10940433902986811,1094.043390298681,4
56,SEM-0001,Micron Technology Inc.,Gujarat,0.09049203701219466,904.9203701219466,7
56,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11469398624501669,1146.9398624501669,1
56,SEM-0008,SiCSem Private Limited,Odisha,0.1121111964197604,1121.111964197604,2
56,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11181491402169762,1118.149140216976,3
56,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.1051865596209015,1051.865596209015,5
56,SEM-0009,Continental Device India Private Limited,Punjab,0.09678900466275582,967.8900466275581,6
57,SEM-0002,Tata Electronics Private Limited,Gujarat,0.04611631219999565,461.1631219999565,11
57,SEM-0011,Crystal Matrix Limited,Gujarat,0.05136634033712128,513.6634033712128,10
57,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.04351893656719061,435.1893656719061,12
57,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.0631104886123599,631.104886123599,8
57,SEM-0005,Kaynes Technology India Limited,Gujarat,0.0591043836409863,591.043836409863,9
57,SEM-0003,Tata Electronics Private Limited,Assam,0.12309631659344128,1230.9631659344127,1
57,SEM-0001,Micron Technology Inc.,Gujarat,0.08678353864234616,867.8353864234616,6
57,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11783854728055748,1178.3854728055749,2
57,SEM-0008,SiCSem Private Limited,Odisha,0.11266494265802002,1126.6494265802003,3
57,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11209960175436662,1120.996017543666,4
57,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09933195148217892,993.3195148217892,5
57,SEM-0009,Continental Device India Private Limited,Punjab,0.08496864023143558,849.6864023143557,7
58,SEM-0002,Tata Electronics Private Limited,Gujarat,0.02132029367344766,213.2029367344766,12
58,SEM-0011,Crystal Matrix Limited,Gujarat,0.05398970318059429,539.8970318059429,10
58,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05130504317486633,513.0504317486633,11
58,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.06516968366040754,651.6968366040754,8
58,SEM-0005,Kaynes Technology India Limited,Gujarat,0.06515149394763257,651.5149394763257,9
58,SEM-0003,Tata Electronics Private Limited,Assam,0.10176900310613907,1017.6900310613906,6
58,SEM-0001,Micron Technology Inc.,Gujarat,0.09306378236305157,930.6378236305158,7
58,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11294042071895997,1129.4042071895997,1
58,SEM-0008,SiCSem Private Limited,Odisha,0.11180239964252474,1118.0239964252473,2
58,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11165615781119408,1116.5615781119407,3
58,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.10845138383153062,1084.5138383153062,4
58,SEM-0009,Continental Device India Private Limited,Punjab,0.1033806348896516,1033.806348896516,5
59,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03147420619680592,314.74206196805926,12
59,SEM-0011,Crystal Matrix Limited,Gujarat,0.052915442133356666,529.1544213335667,10
59,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.048116650437248595,481.166504372486,11
59,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.06432644802707306,643.2644802707306,8
59,SEM-0005,Kaynes Technology India Limited,Gujarat,0.0626752161933212,626.7521619332119,9
59,SEM-0003,Tata Electronics Private Limited,Assam,0.10940433902986811,1094.043390298681,4
59,SEM-0001,Micron Technology Inc.,Gujarat,0.09049203701219466,904.9203701219466,7
59,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11469398624501669,1146.9398624501669,1
59,SEM-0008,SiCSem Private Limited,Odisha,0.1121111964197604,1121.111964197604,2
59,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11181491402169762,1118.149140216976,3
59,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.1051865596209015,1051.865596209015,5
59,SEM-0009,Continental Device India Private Limited,Punjab,0.09678900466275582,967.8900466275581,6
60,SEM-0002,Tata Electronics Private Limited,Gujarat,0.04611631219999565,461.1631219999565,11
60,SEM-0011,Crystal Matrix Limited,Gujarat,0.05136634033712128,513.6634033712128,10
60,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.04351893656719061,435.1893656719061,12
60,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.0631104886123599,631.104886123599,8
60,SEM-0005,Kaynes Technology India Limited,Gujarat,0.0591043836409863,591.043836409863,9
60,SEM-0003,Tata Electronics Private Limited,Assam,0.12309631659344128,1230.9631659344127,1
60,SEM-0001,Micron Technology Inc.,Gujarat,0.08678353864234616,867.8353864234616,6
60,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.11783854728055748,1178.3854728055749,2
60,SEM-0008,SiCSem Private Limited,Odisha,0.11266494265802002,1126.6494265802003,3
60,SEM-0007,3D Glass Solutions Inc.,Odisha,0.11209960175436662,1120.996017543666,4
60,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09933195148217892,993.3195148217892,5
60,SEM-0009,Continental Device India Private Limited,Punjab,0.08496864023143558,849.6864023143557,7
61,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,240.58088527393454,12
61,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,609.2266263217906,10
61,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,578.9325839070777,11
61,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,735.3829374109068,8
61,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,735.1776823956943,9
61,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,947.3215902322358,7
61,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,1050.1434685080108,2
61,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,1051.311260712633,1
61,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,1040.7179375696119,3
61,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,1039.3566385494166,4
61,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,1009.52484802295,5
61,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,962.3235410957382,6
62,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,373.2730397559201,12
62,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,627.558573253263,10
62,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,570.6465878528653,11
62,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07628890985089719,762.8890985089719,8
62,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07433060684534323,743.3060684534323,9
62,SEM-0003,Tata Electronics Private Limited,Assam,0.09844914111239696,984.4914111239696,5
62,SEM-0001,Micron Technology Inc.,Gujarat,0.10732038011708465,1073.2038011708466,1
62,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10320910977302557,1032.0910977302556,2
62,SEM-0008,SiCSem Private Limited,Odisha,0.10088494747539585,1008.8494747539585,3
62,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10061833330017526,1006.1833330017527,4
62,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.09465370882976187,946.5370882976188,6
62,SEM-0009,Continental Device India Private Limited,Punjab,0.0870970426097147,870.970426097147,7
63,SEM-0002,Tata Electronics Private Limited,Gujarat,0.059034107059740645,590.3410705974064,11
63,SEM-0011,Crystal Matrix Limited,Gujarat,0.0657547381841382,657.5473818413819,10
63,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.055709171828224255,557.0917182822426,12
63,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.08078857921633527,807.8857921633527,7
63,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07566031074710042,756.6031074710041,8
63,SEM-0003,Tata Electronics Private Limited,Assam,0.10452966626416448,1045.2966626416448,2
63,SEM-0001,Micron Technology Inc.,Gujarat,0.1110927666769479,1110.927666769479,1
63,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10006492770188169,1000.6492770188169,3
63,SEM-0008,SiCSem Private Limited,Odisha,0.09567165924720727,956.7165924720728,4
63,SEM-0007,3D Glass Solutions Inc.,Odisha,0.09519158886313926,951.9158886313926,5
63,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.0843496866936599,843.496866936599,6
63,SEM-0009,Continental Device India Private Limited,Punjab,0.0721527975174608,721.5279751746081,9
64,SEM-0002,Tata Electronics Private Limited,Gujarat,0.024058088527393454,240.58088527393454,12
64,SEM-0011,Crystal Matrix Limited,Gujarat,0.06092266263217906,609.2266263217906,10
64,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.057893258390707775,578.9325839070777,11
64,SEM-0004,CG Power and Industrial Solutions Limited,Gujarat,0.07353829374109068,735.3829374109068,8
64,SEM-0005,Kaynes Technology India Limited,Gujarat,0.07351776823956943,735.1776823956943,9
64,SEM-0003,Tata Electronics Private Limited,Assam,0.09473215902322359,947.3215902322358,7
64,SEM-0001,Micron Technology Inc.,Gujarat,0.10501434685080108,1050.1434685080108,2
64,SEM-0006,Vama Sundari Investments (Delhi) Private Limited / Foxconn,Uttar Pradesh,0.10513112607126329,1051.311260712633,1
64,SEM-0008,SiCSem Private Limited,Odisha,0.1040717937569612,1040.7179375696119,3
64,SEM-0007,3D Glass Solutions Inc.,Odisha,0.10393566385494167,1039.3566385494166,4
64,SEM-0010,Advanced System in Package Technologies Private Limited,Andhra Pradesh,0.100952484802295,1009.52484802295,5
64,SEM-0009,Continental Device India Private Limited,Punjab,0.09623235410957381,962.3235410957382,6
65,SEM-0002,Tata Electronics Private Limited,Gujarat,0.03732730397559201,373.2730397559201,12
65,SEM-0011,Crystal Matrix Limited,Gujarat,0.0627558573253263,627.558573253263,10
65,SEM-0012,Suchi Semicon Private Limited,Gujarat,0.05706465878528653,570.6465878528653,11
